fixture_id,league_id,season,date,home_team_id,away_team_id,home_team_name,away_team_name,goals_home,goals_away,score_p1_home,score_p1_away,score_p2_home,score_p2_away,score_p3_home,score_p3_away,score_ot_home,score_ot_away,score_pen_home,score_pen_away,status_short,created_at,reg_goals_home,reg_goals_away,target,home_elo,away_elo,elo_diff,home_rolling_goals,home_rolling_conceded,home_btts_rate,home_rest_days,away_rolling_goals,away_rolling_conceded,away_btts_rate,away_rest_days,form_diff,defensive_diff,btts_interaction,rest_diff
351155,57,2023,2023-10-21 23:00:00,699,700,Tampa Bay Lightning,Toronto Maple Leafs,3,4,3,1,0,0,0,2,0,1,0,0,AOT,2026-01-02 16:05:17.988490,3,3,1,1542.6523899143717,1512.2620785414554,30.390311372916358,3.4,3.8,1.0,2.0,3.4,4.0,1.0,2.0,0.0,-0.20000000000000018,1.0,0.0
345861,58,2023,2023-10-21 23:05:00,621,614,Providence Bruins,Hershey Bears,4,5,1,2,0,0,3,2,0,0,1,2,AP,2026-01-02 16:09:15.731085,4,4,1,1551.3286882832722,1616.2956085586275,-64.96692027535528,2.2,3.0,0.8,1.0,2.4,2.8,0.8,1.0,-0.19999999999999973,0.20000000000000018,0.6400000000000001,0.0
351163,57,2023,2023-10-22 00:00:00,698,696,St. Louis Blues,Pittsburgh Penguins,4,2,1,1,2,0,1,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,2,2,1466.3724902380345,1449.267703055323,17.10478718271156,2.6,2.2,0.8,2.0,4.2,3.2,0.8,3.0,-1.6,-1.0,0.6400000000000001,-1.0
345862,58,2023,2023-10-22 00:00:00,623,608,Rockford IceHogs,Chicago Wolves,2,5,0,1,1,1,1,3,0,0,0,0,FT,2026-01-02 16:09:15.731085,2,5,0,1423.0066093206142,1503.4976425095272,-80.49103318891298,3.0,4.4,1.0,7.0,3.2,3.4,1.0,3.0,-0.20000000000000018,1.0000000000000004,1.0,4.0
351159,57,2023,2023-10-22 00:00:00,678,702,Chicago Blackhawks,Vegas Golden Knights,3,5,1,1,1,1,1,3,0,0,0,0,FT,2026-01-02 16:05:17.988490,3,5,0,1383.7025251221955,1682.3090715234991,-298.6065464013036,2.2,2.6,0.8,1.0,3.8,1.6,1.0,2.0,-1.5999999999999996,1.0,0.8,-1.0
351160,57,2023,2023-10-22 00:00:00,681,695,Dallas Stars,Philadelphia Flyers,5,4,2,2,1,0,1,2,1,0,0,0,AOT,2026-01-02 16:05:17.988490,4,4,1,1604.561666198269,1488.9634634054871,115.59820279278188,1.2,2.6,0.6,1.0,3.2,2.0,0.8,2.0,-2.0,0.6000000000000001,0.48,-1.0
351161,57,2023,2023-10-22 00:00:00,687,680,Minnesota Wild,Columbus Blue Jackets,4,5,0,1,2,1,2,2,0,1,0,0,AOT,2026-01-02 16:05:17.988490,4,4,1,1541.889711720704,1402.2630622143984,139.62664950630574,3.6,3.2,0.6,2.0,2.8,2.6,0.8,1.0,0.8000000000000003,0.6000000000000001,0.48,1.0
351162,57,2023,2023-10-22 00:00:00,689,697,Nashville Predators,San Jose Sharks,5,1,1,0,2,0,2,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,5,1,2,1461.4189964465947,1382.281936519855,79.13705992673977,2.6,3.0,0.8,2.0,1.8,3.4,1.0,1.0,0.8,-0.3999999999999999,0.8,1.0
351164,57,2023,2023-10-22 01:00:00,679,676,Colorado Avalanche,Carolina Hurricanes,6,4,1,1,5,2,0,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,6,4,2,1575.840661003341,1516.8352249874954,59.00543601584559,3.4,1.6,0.8,1.0,4.6,4.8,1.0,1.0,-1.1999999999999997,-3.1999999999999997,0.8,0.0
345863,58,2023,2023-10-22 01:05:00,610,611,Colorado Eagles,Grand Rapids Griffins,2,1,0,0,1,1,1,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,2,1,2,1506.0058052965478,1397.1477710537981,108.85803424274968,2.6,4.0,0.8,1.0,2.6,3.2,1.0,1.0,0.0,0.7999999999999998,0.8,0.0
345866,58,2023,2023-10-22 02:00:00,631,2048,Tucson Roadrunners,Coachella Valley Firebirds,0,4,0,1,0,1,0,2,0,0,0,0,FT,2026-01-02 16:09:15.731085,0,4,0,1459.592908676354,1612.8760989291159,-153.28319025276187,2.2,3.2,1.0,7.0,2.2,2.0,0.8,8.0,0.0,1.2000000000000002,0.8,-1.0
345864,58,2023,2023-10-22 02:00:00,1439,2158,Abbotsford Canucks,Calgary Wranglers,6,7,1,1,2,2,3,3,0,1,0,0,AOT,2026-01-02 16:09:15.731085,6,6,1,1596.6438173960362,1653.1181136353377,-56.474296239301566,3.6,3.0,1.0,1.0,3.0,2.2,0.8,1.0,0.6000000000000001,0.7999999999999998,0.8,0.0
351165,57,2023,2023-10-22 02:00:00,683,704,Edmonton Oilers,Winnipeg Jets,2,3,2,1,0,1,0,0,0,1,0,0,AOT,2026-01-02 16:05:17.988490,2,2,1,1578.534440878228,1465.097027825062,113.43741305316598,2.8,3.6,1.0,2.0,2.6,4.4,0.8,2.0,0.19999999999999973,-0.8000000000000003,0.8,0.0
351166,57,2023,2023-10-22 02:00:00,1436,692,Seattle Kraken,New York Rangers,1,4,1,1,0,2,0,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,4,0,1521.4457597976693,1496.8148107623088,24.630949035360572,2.0,3.2,0.8,2.0,2.4,2.8,1.0,2.0,-0.3999999999999999,0.40000000000000036,0.8,0.0
345865,58,2023,2023-10-22 02:00:00,603,620,Bakersfield Condors,Ontario Reign,2,3,0,0,1,2,1,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,2,3,0,1557.71754221659,1388.7378910973655,168.9796511192244,2.4,2.2,0.6,8.0,2.8,4.0,1.0,1.0,-0.3999999999999999,-1.7999999999999998,0.6,7.0
351167,57,2023,2023-10-22 02:30:00,685,673,Los Angeles Kings,Boston Bruins,2,4,0,1,1,2,1,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,2,4,0,1554.072974004664,1634.2319196564094,-80.1589456517454,4.6,4.2,1.0,2.0,3.2,1.8,1.0,2.0,1.3999999999999995,2.4000000000000004,1.0,0.0
345867,58,2023,2023-10-22 19:00:00,1415,614,Bridgeport Islanders,Hershey Bears,2,3,0,1,1,1,1,0,0,1,0,0,AOT,2026-01-02 16:09:15.731085,2,2,1,1466.1040671057067,1613.5230009885797,-147.41893388287303,2.2,3.4,1.0,0.0,2.8,2.6,0.8,0.0,-0.5999999999999996,0.7999999999999998,0.8,0.0
345868,58,2023,2023-10-22 19:05:00,617,626,Lehigh Valley Phantoms,Springfield Thunderbirds,3,2,1,0,1,1,1,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,3,2,2,1504.7474843319317,1497.139590725937,7.6078936059946045,2.6,4.0,0.8,0.0,1.8,4.2,1.0,0.0,0.8,-0.20000000000000018,0.8,0.0
345869,58,2023,2023-10-22 20:00:00,608,629,Chicago Wolves,Texas Stars,2,3,0,0,1,0,1,2,0,0,2,3,AP,2026-01-02 16:09:15.731085,2,2,1,1515.0834301565594,1525.8349019267037,-10.751471770144235,3.4,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.3999999999999999,0.0,1.0,0.0
345870,58,2023,2023-10-22 20:00:00,630,607,Toronto Marlies,Charlotte Checkers,4,2,1,0,1,1,2,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,4,2,2,1466.2397916393536,1525.7794563996936,-59.539664760339974,3.8,4.8,1.0,1.0,2.6,2.8,1.0,1.0,1.1999999999999997,2.0,1.0,0.0
351168,57,2023,2023-10-22 21:00:00,682,675,Detroit Red Wings,Calgary Flames,6,2,2,0,2,2,2,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,6,2,2,1521.41456725883,1496.9677498087644,24.44681745006551,4.8,2.6,0.8,1.0,2.8,3.2,1.0,1.0,2.0,-0.6000000000000001,0.8,0.0
351169,57,2023,2023-10-23 00:30:00,670,673,Anaheim Ducks,Boston Bruins,1,3,0,0,0,0,1,3,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,3,0,1356.385665273689,1645.8313048355844,-289.4456395618954,2.2,3.8,1.0,1.0,3.2,1.4,1.0,0.0,-1.0,2.4,1.0,1.0
351170,57,2023,2023-10-23 23:00:00,674,688,Buffalo Sabres,Montreal Canadiens,1,3,1,1,0,0,0,2,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,3,0,1449.6330115158212,1414.10877827115,35.52423324467122,2.2,3.0,1.0,2.0,3.6,3.6,1.0,2.0,-1.4,-0.6000000000000001,1.0,0.0
345871,58,2023,2023-10-24 17:30:00,631,624,Tucson Roadrunners,San Diego Gulls,2,1,1,0,0,1,1,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,2,1,2,1450.8122953674185,1361.4755845346056,89.33671083281297,2.0,3.0,0.8,2.0,2.8,3.0,1.0,3.0,-0.7999999999999998,0.0,0.8,-1.0
351171,57,2023,2023-10-24 22:00:00,703,700,Washington Capitals,Toronto Maple Leafs,1,4,0,1,1,3,0,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,4,0,1393.9256348372546,1513.570797756883,-119.64516291962832,1.4,3.6,0.8,2.0,3.4,3.8,1.0,2.0,-2.0,-0.19999999999999973,0.8,0.0
351173,57,2023,2023-10-24 22:45:00,693,674,Ottawa Senators,Buffalo Sabres,4,6,0,2,1,3,3,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,6,0,1545.5237421235483,1433.1046294983075,112.41911262524081,4.2,3.0,1.0,3.0,2.2,2.6,1.0,0.0,2.0,0.3999999999999999,1.0,3.0
345872,58,2023,2023-10-24 23:00:00,630,619,Toronto Marlies,Milwaukee Admirals,3,2,2,0,0,2,1,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,3,2,2,1483.7854544943732,1524.7366921471619,-40.95123765278868,3.8,3.8,1.0,2.0,2.4,2.4,1.0,3.0,1.4,1.4,1.0,-1.0
351174,57,2023,2023-10-24 23:00:00,699,676,Tampa Bay Lightning,Carolina Hurricanes,3,0,1,0,1,0,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,3,0,2,1541.3436706989442,1504.3584818031054,36.985188895838746,3.0,3.8,1.0,3.0,4.4,5.4,1.0,2.0,-1.4000000000000004,-1.6000000000000005,1.0,1.0
351175,57,2023,2023-10-24 23:15:00,688,690,Montreal Canadiens,New Jersey Devils,2,5,1,1,0,1,1,3,0,0,0,0,FT,2026-01-02 16:05:17.988490,2,5,0,1430.6371602886636,1584.4586216415778,-153.82146135291418,3.0,3.0,1.0,1.0,3.4,2.8,0.8,3.0,-0.3999999999999999,0.20000000000000018,0.8,-2.0
351176,57,2023,2023-10-24 23:30:00,696,681,Pittsburgh Penguins,Dallas Stars,1,4,1,0,0,2,0,2,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,4,0,1435.005580034717,1599.7472476419196,-164.74166760720254,3.2,3.2,0.8,2.0,2.0,2.6,0.8,2.0,1.2000000000000002,0.6000000000000001,0.6400000000000001,0.0
351177,57,2023,2023-10-24 23:45:00,684,697,Florida Panthers,San Jose Sharks,3,1,0,0,2,1,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,3,1,2,1530.103763145411,1370.6406727064546,159.46309043895644,2.8,3.4,0.8,3.0,1.4,3.8,1.0,2.0,1.4,-0.3999999999999999,0.8,1.0
351178,57,2023,2023-10-25 00:00:00,691,679,New York Islanders,Colorado Avalanche,4,7,1,2,2,2,1,3,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,7,0,1506.1010225725297,1588.317404187731,-82.21638161520127,1.8,2.4,0.6,3.0,4.0,1.6,0.8,2.0,-2.2,0.7999999999999998,0.48,1.0
351179,57,2023,2023-10-25 00:15:00,682,1436,Detroit Red Wings,Seattle Kraken,4,5,0,0,1,3,3,1,0,1,0,0,AOT,2026-01-02 16:05:17.988490,4,4,1,1535.3608517276912,1505.384134191398,29.97671753629311,5.4,2.2,0.8,2.0,2.0,3.2,0.8,2.0,3.4000000000000004,-1.0,0.6400000000000001,0.0
351180,57,2023,2023-10-25 00:30:00,678,673,Chicago Blackhawks,Boston Bruins,0,3,0,0,0,1,0,2,0,0,0,0,FT,2026-01-02 16:05:17.988490,0,3,0,1379.1422054809136,1650.5993171198174,-271.4571116389038,2.0,3.2,0.8,3.0,3.2,1.4,1.0,2.0,-1.2000000000000002,1.8000000000000003,0.8,1.0
351172,57,2023,2023-10-25 00:30:00,680,670,Columbus Blue Jackets,Anaheim Ducks,2,3,1,0,0,1,1,1,0,1,0,0,AOT,2026-01-02 16:05:17.988490,2,2,1,1407.9863802425912,1351.617652989456,56.36872725313515,2.8,3.0,0.8,3.0,2.2,3.0,1.0,2.0,0.5999999999999996,0.0,0.8,1.0
351181,57,2023,2023-10-25 00:45:00,704,698,Winnipeg Jets,St. Louis Blues,4,2,0,0,2,1,2,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,2,2,1469.827601553418,1480.6346132586405,-10.807011705222521,3.0,4.2,1.0,2.0,2.6,2.6,1.0,3.0,0.3999999999999999,1.6,1.0,-1.0
351182,57,2023,2023-10-25 01:00:00,687,683,Minnesota Wild,Edmonton Oilers,7,4,2,2,0,1,5,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,7,4,2,1536.1663936925113,1573.803867149872,-37.637473457360784,3.6,4.0,0.8,3.0,2.6,3.8,1.0,2.0,1.0,0.20000000000000018,0.8,1.0
351183,57,2023,2023-10-25 01:15:00,689,701,Nashville Predators,Vancouver Canucks,2,3,1,1,1,2,0,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,2,3,0,1473.0602602599952,1512.480502066078,-39.42024180608291,3.0,2.2,0.8,3.0,4.0,2.6,0.8,3.0,-1.0,-0.3999999999999999,0.6400000000000001,0.0
345873,58,2023,2023-10-25 01:30:00,603,613,Bakersfield Condors,Henderson Silver Knights,5,1,1,1,3,0,1,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,5,1,2,1535.9476723901391,1515.4109705342387,20.536701855900446,2.2,2.8,0.8,2.0,4.6,2.6,1.0,3.0,-2.3999999999999995,0.19999999999999973,0.8,-1.0
351184,57,2023,2023-10-25 01:45:00,675,692,Calgary Flames,New York Rangers,1,3,1,0,0,3,0,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,3,0,1483.0214653399032,1512.87643636858,-29.8549710286768,2.2,3.8,1.0,2.0,3.0,2.4,1.0,2.0,-0.7999999999999998,1.4,1.0,0.0
345874,58,2023,2023-10-25 02:00:00,1439,610,Abbotsford Canucks,Colorado Eagles,2,1,1,0,0,1,0,0,1,0,0,0,AOT,2026-01-02 16:09:15.731085,1,1,1,1599.0607599583484,1516.4540081686305,82.60675178971792,4.2,3.8,1.0,3.0,2.4,3.4,0.8,3.0,1.8000000000000003,0.3999999999999999,0.8,0.0
351185,57,2023,2023-10-25 02:30:00,685,671,Los Angeles Kings,Arizona Coyotes,6,3,3,1,1,2,2,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,6,3,2,1542.473588825489,1428.079027669981,114.39456115550797,4.2,3.6,1.0,3.0,2.4,1.8,0.8,3.0,1.8000000000000003,1.8,0.8,0.0
351186,57,2023,2023-10-25 03:00:00,702,695,Vegas Golden Knights,Philadelphia Flyers,3,2,1,2,0,0,2,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,3,2,2,1686.869391164781,1493.7778819618366,193.0915092029445,4.0,2.0,1.0,3.0,3.0,2.4,0.8,3.0,1.0,-0.3999999999999999,0.8,0.0
345875,58,2023,2023-10-25 23:00:00,604,619,Belleville Senators,Milwaukee Admirals,1,4,0,1,0,1,1,2,0,0,0,0,FT,2026-01-02 16:09:15.731085,1,4,0,1517.266578333154,1507.9768272943572,9.289751038796794,3.8,3.6,0.8,4.0,1.8,2.6,1.0,1.0,1.9999999999999998,1.0,0.8,3.0
345877,58,2023,2023-10-25 23:05:00,633,614,Wilkes-Barre/Scranton,Hershey Bears,5,1,1,0,1,1,3,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,5,1,2,1423.7233427615608,1607.5147266108386,-183.79138384927774,2.4,3.2,0.8,4.0,2.8,2.6,0.8,3.0,-0.3999999999999999,0.6000000000000001,0.6400000000000001,1.0
345876,58,2023,2023-10-25 23:05:00,622,607,Rochester Americans,Charlotte Checkers,4,3,1,2,0,1,3,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,4,3,2,1514.3889120970396,1508.233793544674,6.155118552365593,3.0,4.0,0.8,5.0,2.6,3.4,1.0,3.0,0.3999999999999999,0.6000000000000001,0.8,2.0
351187,57,2023,2023-10-25 23:30:00,690,703,New Jersey Devils,Washington Capitals,4,6,0,3,4,0,0,3,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,6,0,1593.2200034154716,1383.8961848244712,209.32381859100042,3.8,3.2,1.0,1.0,1.2,3.6,0.8,1.0,2.5999999999999996,-0.3999999999999999,0.8,0.0
345878,58,2023,2023-10-26 00:00:00,615,608,Iowa Wild,Chicago Wolves,1,0,1,0,0,0,0,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,1,0,2,1449.4858423129276,1515.5474603957352,-66.06161808280763,2.8,4.8,1.0,4.0,3.0,3.2,1.0,3.0,-0.20000000000000018,1.5999999999999996,1.0,1.0
345880,58,2023,2023-10-26 02:00:00,2048,620,Coachella Valley Firebirds,Ontario Reign,0,1,0,0,0,1,0,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,0,1,0,1621.6567122380513,1410.5077609238162,211.1489513142351,2.6,1.4,0.6,4.0,3.0,4.0,1.0,4.0,-0.3999999999999999,-2.6,0.6,0.0
345881,58,2023,2023-10-26 02:00:00,625,613,San Jose Barracuda,Henderson Silver Knights,3,4,2,1,1,0,0,2,0,1,0,0,AOT,2026-01-02 16:09:15.731085,3,3,1,1474.159141510528,1501.2965800501227,-27.13743853959477,4.0,3.8,1.0,4.0,4.0,3.4,1.0,1.0,0.0,0.3999999999999999,1.0,3.0
345879,58,2023,2023-10-26 02:00:00,1439,610,Abbotsford Canucks,Colorado Eagles,5,2,2,1,3,1,0,0,0,0,0,0,FT,2026-01-02 16:09:15.731085,5,2,2,1595.5600579523448,1519.954710174634,75.60534777771068,4.0,3.4,1.0,1.0,2.6,2.6,1.0,1.0,1.4,0.7999999999999998,1.0,0.0
351193,57,2023,2023-10-26 23:00:00,696,679,Pittsburgh Penguins,Colorado Avalanche,4,0,2,0,1,0,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,0,2,1426.628951734047,1599.8326420350538,-173.20369030100687,3.0,3.2,0.8,1.0,4.4,2.0,0.8,1.0,-1.4000000000000004,1.2000000000000002,0.6400000000000001,0.0
351189,57,2023,2023-10-26 23:00:00,676,1436,Carolina Hurricanes,Seattle Kraken,3,2,1,2,0,0,1,0,1,0,0,0,AOT,2026-01-02 16:05:17.988490,2,2,1,1490.9492564061056,1506.6751312189033,-15.725874812797656,3.4,5.0,0.8,2.0,2.8,3.4,1.0,1.0,0.6000000000000001,1.6,0.8,1.0
351190,57,2023,2023-10-26 23:00:00,682,704,Detroit Red Wings,Winnipeg Jets,1,4,0,2,1,0,0,2,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,4,0,1534.069854700186,1485.294027337741,48.77582736244494,5.0,2.2,0.8,1.0,3.2,3.6,1.0,1.0,1.7999999999999998,-1.4,0.8,0.0
351191,57,2023,2023-10-26 23:00:00,688,680,Montreal Canadiens,Columbus Blue Jackets,4,3,0,2,2,1,1,0,1,0,0,0,AOT,2026-01-02 16:05:17.988490,3,3,1,1421.8757785147698,1405.5738773446753,16.301901170094425,2.4,3.0,1.0,1.0,2.8,2.8,0.8,1.0,-0.3999999999999999,0.20000000000000018,0.8,0.0
351194,57,2023,2023-10-26 23:00:00,699,697,Tampa Bay Lightning,San Jose Sharks,6,0,3,0,2,0,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,6,0,2,1554.752896095944,1362.0793585434292,192.67353755251474,2.8,2.6,0.8,2.0,1.4,3.6,1.0,1.0,1.4,-1.0,0.8,1.0
351188,57,2023,2023-10-26 23:00:00,673,670,Boston Bruins,Anaheim Ducks,3,4,0,1,3,0,0,2,0,1,0,0,AOT,2026-01-02 16:05:17.988490,3,3,1,1655.797392806403,1354.0301558873718,301.7672369190311,3.2,1.2,0.8,1.0,2.4,2.6,1.0,1.0,0.8000000000000003,-1.4000000000000001,0.8,0.0
351192,57,2023,2023-10-26 23:30:00,695,687,Philadelphia Flyers,Minnesota Wild,6,2,1,0,2,0,3,2,0,0,0,0,FT,2026-01-02 16:05:17.988490,6,2,2,1486.3502760793046,1552.7850073784614,-66.43473129915674,2.8,2.6,0.8,1.0,4.6,4.8,1.0,1.0,-1.7999999999999998,-2.1999999999999997,0.8,0.0
351195,57,2023,2023-10-26 23:30:00,691,693,New York Islanders,Ottawa Senators,3,2,2,0,0,2,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,3,2,2,1494.5857847252068,1525.8327958914672,-31.247011166260336,2.6,3.2,0.8,1.0,4.4,3.2,1.0,2.0,-1.8000000000000003,0.0,0.8,-1.0
351196,57,2023,2023-10-27 00:00:00,681,700,Dallas Stars,Toronto Maple Leafs,1,4,0,1,1,1,0,2,0,0,0,0,FT,2026-01-02 16:05:17.988490,1,4,0,1608.1238759425896,1523.6002477696663,84.52362817292328,2.8,2.0,1.0,2.0,3.2,3.0,1.0,2.0,-0.40000000000000036,-1.0,1.0,0.0
351198,57,2023,2023-10-27 01:00:00,675,698,Calgary Flames,St. Louis Blues,0,3,0,2,0,0,0,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,0,3,0,1469.307244926128,1465.1681874743174,4.139057451810686,2.0,3.4,1.0,1.0,2.0,2.8,1.0,2.0,0.0,0.6000000000000001,1.0,-1.0
351197,57,2023,2023-10-27 01:00:00,683,692,Edmonton Oilers,New York Rangers,0,3,0,0,0,3,0,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,0,3,0,1557.185253463922,1526.5906567823552,30.594596681566827,3.2,3.6,1.0,2.0,2.6,2.4,1.0,1.0,0.6000000000000001,1.2000000000000002,1.0,1.0
345882,58,2023,2023-10-27 18:00:00,613,620,Henderson Silver Knights,Ontario Reign,1,4,0,2,0,1,1,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,1,4,0,1500.1273394618952,1433.64572771943,66.48161174246525,3.8,3.6,1.0,1.0,2.4,2.8,0.8,1.0,1.4,0.8000000000000003,0.8,0.0
351199,57,2023,2023-10-27 22:00:00,702,678,Vegas Golden Knights,Chicago Blackhawks,3,4,2,2,0,0,1,1,0,1,0,0,AOT,2026-01-02 16:05:17.988490,3,3,1,1694.296997047313,1373.944129794328,320.3528672529849,3.8,2.2,1.0,2.0,1.8,3.2,0.6,2.0,1.9999999999999998,-1.0,0.6,0.0
351202,57,2023,2023-10-27 23:00:00,703,687,Washington Capitals,Minnesota Wild,3,2,2,1,0,0,0,1,0,0,1,0,AP,2026-01-02 16:05:17.988490,2,2,1,1406.9783890986625,1534.9512425509035,-127.972853452241,2.4,3.6,1.0,1.0,4.2,4.6,1.0,0.0,-1.8000000000000003,-0.9999999999999996,1.0,1.0
351201,57,2023,2023-10-27 23:00:00,690,674,New Jersey Devils,Buffalo Sabres,5,4,2,2,1,1,2,1,0,0,0,0,FT,2026-01-02 16:05:17.988490,5,4,2,1570.1377991412803,1452.7955757303887,117.34222341089162,3.8,3.8,1.0,1.0,3.0,2.8,1.0,3.0,0.7999999999999998,1.0,1.0,-2.0
351200,57,2023,2023-10-27 23:00:00,676,697,Carolina Hurricanes,San Jose Sharks,3,0,2,0,0,0,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,3,0,2,1491.6277337265885,1354.6382980429848,136.9894356836037,3.2,4.2,0.8,1.0,1.2,4.6,0.8,1.0,2.0,-0.39999999999999947,0.6400000000000001,0.0
345883,58,2023,2023-10-27 23:00:00,604,630,Belleville Senators,Toronto Marlies,2,1,0,0,0,1,1,0,1,0,0,0,AOT,2026-01-02 16:09:15.731085,1,1,1,1501.86560309177,1500.5453193471778,1.3202837445921887,2.6,4.0,0.8,2.0,3.6,2.6,1.0,3.0,-1.0,1.4,0.8,-1.0
345884,58,2023,2023-10-27 23:00:00,607,1415,Charlotte Checkers,Bridgeport Islanders,5,2,2,1,2,0,1,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,5,2,2,1493.4995035766278,1472.1123414834478,21.387162093179995,2.8,3.0,1.0,1.0,2.0,2.8,1.0,5.0,0.7999999999999998,0.20000000000000018,1.0,-4.0
345886,58,2023,2023-10-27 23:00:00,612,626,Hartford Wolf Pack,Springfield Thunderbirds,2,5,0,1,1,2,1,2,0,0,0,0,FT,2026-01-02 16:09:15.731085,2,5,0,1630.063033233405,1482.467997408406,147.59503582499883,3.2,1.4,0.8,6.0,2.0,3.4,1.0,5.0,1.2000000000000002,-2.0,0.8,1.0
345885,58,2023,2023-10-27 23:00:00,611,609,Grand Rapids Griffins,Cleveland Monsters,2,3,0,0,0,1,2,1,0,1,0,0,AOT,2026-01-02 16:09:15.731085,2,2,1,1386.6995681817154,1449.8363338933548,-63.13676571163933,2.6,3.2,1.0,5.0,2.4,3.6,0.8,6.0,0.20000000000000018,-0.3999999999999999,0.8,-1.0
345887,58,2023,2023-10-27 23:00:00,628,632,Syracuse Crunch,Utica Comets,2,4,1,2,1,1,0,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,2,4,0,1475.518730539676,1458.7712088569215,16.747521682754495,3.6,2.6,0.8,6.0,1.8,3.6,1.0,6.0,1.8,-1.0,0.8,0.0
345888,58,2023,2023-10-27 23:05:00,622,616,Rochester Americans,Laval Rocket,7,4,3,2,2,1,2,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,7,4,2,1529.1232020650857,1500.0131628989768,29.11003916610889,3.8,4.4,1.0,2.0,4.6,4.8,1.0,6.0,-0.7999999999999998,-0.39999999999999947,1.0,-4.0
345889,58,2023,2023-10-28 00:00:00,623,615,Rockford IceHogs,Iowa Wild,6,2,3,0,2,1,1,1,0,0,0,0,FT,2026-01-02 16:09:15.731085,6,2,2,1411.420821673582,1467.304070315651,-55.88324864206902,2.8,4.4,1.0,6.0,2.4,4.2,0.8,2.0,0.3999999999999999,0.20000000000000018,0.8,4.0
345890,58,2023,2023-10-28 00:00:00,629,618,Texas Stars,Manitoba Moose,2,3,1,0,0,1,1,1,0,0,0,1,AP,2026-01-02 16:09:15.731085,2,2,1,1525.3708716875278,1453.3366772439379,72.03419444358997,3.0,2.4,1.0,5.0,3.0,2.8,1.0,6.0,0.0,-0.3999999999999999,1.0,-1.0
345892,58,2023,2023-10-28 02:00:00,631,603,Tucson Roadrunners,Bakersfield Condors,1,4,0,1,1,0,0,3,0,0,0,0,FT,2026-01-02 16:09:15.731085,1,4,0,1462.0381335827435,1550.0620628742552,-88.02392929151165,1.6,2.6,0.8,3.0,2.4,2.6,0.8,3.0,-0.7999999999999998,0.0,0.6400000000000001,0.0
351204,57,2023,2023-10-28 02:00:00,701,698,Vancouver Canucks,St. Louis Blues,5,0,1,0,3,0,1,0,0,0,0,0,FT,2026-01-02 16:05:17.988490,5,0,2,1525.7858590702926,1480.346876495774,45.438982574518604,3.0,2.8,0.8,3.0,2.4,2.6,0.8,1.0,0.6000000000000001,0.19999999999999973,0.6400000000000001,2.0
351203,57,2023,2023-10-28 02:00:00,671,685,Arizona Coyotes,Los Angeles Kings,4,5,4,1,0,1,0,3,0,0,0,0,FT,2026-01-02 16:05:17.988490,4,5,0,1417.8467824119311,1552.705834083539,-134.85905167160786,2.4,2.4,0.8,2.0,5.0,3.2,1.0,2.0,-2.6,-0.8000000000000003,0.8,0.0
